session_id;answered_at;attempt_order;italian_word;clue_language;clue;user_answer;is_correct;error_type;error_type_tr;similarity_score;confused_with;task_attempt_number;is_first_try_correct;source_file
20260727_170143;2026-07-27 17:06:09;26;Mai;İngilizce;Never / Ever;mai;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:13;27;Lingua;Türkçe;Dil;lingua;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:17;28;Di solito;Türkçe;Genlelde;di solito;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:26;29;Occhio;Türkçe;Göz;occhio;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:32;30;Aspetto;İngilizce;Appearance / Aspect;aspetto;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:37;31;Uomo;Türkçe;Erkek / Adam;uomo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:41;32;Parola;İngilizce;Word;parola;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:46;33;Cenare;İngilizce;To have dinner;cenare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:50;34;Lingua;İngilizce;Language / Tongue;lingua;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:06:56;35;Di solito;İngilizce;Usually;di solito;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170143;2026-07-27 17:07:05;36;Spesso;Türkçe;Sıklıkla;spesso;True;correct;Doğru;1.0;;1;True;27.07.2026_17.01.43_attempts.csv
20260727_170723;2026-07-27 17:07:27;1;Bere;Türkçe;İçmek;bere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:31;2;Mi piace;Türkçe;Hoşuma gidiyor / seviyorum;mi piace;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:35;3;Chiedere;Türkçe;Sormak / Rica etmek;chiedere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:38;4;Sono di;İngilizce;I am from;sono di;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:42;5;Lavorare;İngilizce;To work;lavorare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:45;6;Mattina;İngilizce;Morning;mattina;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:48;7;Arrivare;Türkçe;Varmak / Ulaşmak;arrivare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:53;8;Generalmente;Türkçe;Genellikle;generalmente;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:07:56;9;Mano;Türkçe;El;mano;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:00;10;Lavorare;Türkçe;Çalışmak;lavorare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:05;11;Allo stesso tempo;İngilizce;At the same time;allo stesso tempo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:09;12;Arrivare;İngilizce;Arrive;arrivare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:13;13;Tornare;İngilizce;To return / to come back;tornare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:17;14;Soldi;İngilizce;Money;soldi;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:20;15;Solo;İngilizce;Only / Alone;solo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:51;16;Allo stesso tempo;Türkçe;Aynı zamanda;allo stesso tempo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:54;17;Mano;İngilizce;Hand;mano;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:08:58;18;Notte;İngilizce;Night;notte;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:04;19;Tornare;Türkçe;Dönmek / geri gelmek;tornare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:08;20;Quando;İngilizce;When;quando;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:25;21;İl piu;Türkçe;En / En Çok;İl piu;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:31;22;Sono di;Türkçe;….liyim / … denim;sono di;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:34;23;Cosi cosi;İngilizce;So-so;cosi cosi;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:39;24;Mi dispiace;İngilizce;I’m sorry;mi dispiace;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:43;25;Mi piace;İngilizce;I like;mi piace;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:47;26;Perche;İngilizce;Why / Because;perche;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:51;27;Cosi cosi;Türkçe;Şöyle böyle / Eh işte;cosi cosi;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:09:55;28;Mi dispiace;Türkçe;Üzgünüm;mi dispiace;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:00;29;Quando;Türkçe;Ne zaman / -dığında;quando;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:03;30;Solo;Türkçe;Sadece / Yalnız;solo;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:07;31;Chiedere;İngilizce;To ask / To request;chiedere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:17;32;Perche;Türkçe;Neden / Çünkü;perche;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:22;33;Generalmente;İngilizce;Generally / usually;generalmente;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:29;34;Soldi;Türkçe;Para;soldi;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:36;35;Mattina;Türkçe;Sabah;mattina;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:40;36;Bere;İngilizce;To drink;bere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:44;37;Notte;Türkçe;Gece;notte;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_170723;2026-07-27 17:10:49;38;İl piu;İngilizce;The most;İl piu;True;correct;Doğru;1.0;;1;True;27.07.2026_17.07.23_attempts.csv
20260727_171124;2026-07-27 17:11:30;1;Trovare;İngilizce;To find;trovare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:11:34;2;Mano;İngilizce;Hand;mano;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:11:41;3;Sogno;Türkçe;Hayal;sogno;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:11:45;4;Assenza;İngilizce;Absence;assenza;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:11:48;5;Corso;Türkçe;Kurs / Ders;corso;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:11:51;6;Cortese;Türkçe;Kibar/Nazik;cortese;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:11:56;7;Benvenuto;Türkçe;Hoş geldin;benvenuto;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:01;8;Bisogno;İngilizce;Need;bisogno;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:04;9;Corso;İngilizce;Course / Class;corso;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:09;10;Pensare;İngilizce;To think;pensare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:14;11;Benvenuto;İngilizce;Welcome;benvenuto;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:17;12;Altro;İngilizce;Other / Another / More;altro;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:20;13;Strada;İngilizce;Road / Street / Way;strada;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:26;14;Durante;Türkçe;Sırasında / Boyunca;durante;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:12:37;15;Presente;Türkçe;Mevcut / Şimdiki / Hazır bulunan;presente;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:00;16;Altro;Türkçe;Başka / Diğer / Bir tane daha;altro;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:07;17;Bisogno;Türkçe;İhtiyaç;bisogno;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:29;18;Difficile;İngilizce;Difficult/Hard;difficile;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:33;19;Difficile;Türkçe;Zor;difficile;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:37;20;Cortese;İngilizce;Polite/ Courteous;cortese;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:41;21;Indicare;İngilizce;To indicate / To point out;indicare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:45;22;Strada;Türkçe;Yol / Cadde / Sokak;strada;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:13:51;23;Portare;İngilizce;To bring / To carry / To take;portare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:00;24;Sbagliato;Türkçe;Yanlış / Hatalı;sbagliato;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:08;25;Azione;İngilizce;Action;azione;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:11;26;Assenza;Türkçe;Yokluk / Bulunmama;assenza;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:19;27;Trovare;Türkçe;Bulmak;trovare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:24;28;Indicare;Türkçe;Göstermek / Belirtmek;indicare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:27;29;Dormire;Türkçe;Uyumak;dormire;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:36;30;Ricevere;Türkçe;Almak/ Teslim almak;ricevere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:39;31;Pensare;Türkçe;Düşünmek;pensare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:46;32;Azione;Türkçe;Aksiyon;azione;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:50;33;Portare;Türkçe;Getirmek / Taşımak / Götürmek;portare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:55;34;Dormire;İngilizce;To sleep;dormire;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:14:59;35;Durante;İngilizce;During;durante;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:15:02;36;Mano;Türkçe;El;mano;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:15:20;37;Tenere;İngilizce;To Hold / To Keep;tenere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:15:24;38;Sogno;İngilizce;Dream;sogno;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:15:29;39;Ricevere;İngilizce;To recieve;ricevere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:15:33;40;Presente;İngilizce;Present / Current;presente;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:15:39;41;Sbagliato;İngilizce;Wrong/Incorrect;sbagliato;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171124;2026-07-27 17:15:46;42;Tenere;Türkçe;Tutmak / korumak;tenere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.11.24_attempts.csv
20260727_171553;2026-07-27 17:19:37;1;Andare;İngilizce;To go;andare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:20:47;2;Fare;Türkçe;Yapmak;fare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:20:54;3;Diverso;İngilizce;Different/various;diverso;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:20:58;4;Prendere;İngilizce;To take/to get;prendere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:21:01;5;Felice;İngilizce;Happy;felice;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:21:03;6;Andare;Türkçe;Gitmek;andare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:21:07;7;Parlare;Türkçe;Konuşmak;parlare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:12;8;Potere;İngilizce;Can/ to be able to;potare;False;spelling_error;Yazım hatası;0.833;;1;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:18;9;Volere;Türkçe;İstemek;volare;False;spelling_error;Yazım hatası;0.833;;1;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:20;10;Cambiare;Türkçe;Değiştirmek / Değişmek;;False;no_recall;Hatırlayamama / boş cevap;0.0;;1;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:25;11;Qualcosa;İngilizce;Something;qualcosa;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:29;12;Cambiare;Türkçe;Değiştirmek / Değişmek;cambiare;True;correct;Doğru;1.0;;2;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:31;13;Vita;Türkçe;Hayat;vita;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:37;14;Difficile;Türkçe;Zor;difficile;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:41;15;Diverso;Türkçe;Farklı/Çeşitli;diverso;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:47;16;Vivere;İngilizce;To live;vivere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:22:58;17;Avere;İngilizce;To have;avere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:03;18;Vorrei;İngilizce;I’d like;vorrei;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:06;19;Volere;İngilizce;To want;volare;False;spelling_error;Yazım hatası;0.833;;1;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:09;20;Facile;İngilizce;Easy;;False;no_recall;Hatırlayamama / boş cevap;0.0;;1;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:14;21;Cambiare;İngilizce;To change;cambiare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:17;22;Rendere;İngilizce;To make/To render;rendere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:37;23;Facile;Türkçe;Kolay;facile;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:45;24;Mezzo di trasporto;Türkçe;Ulaşım Aracı;mezzo di trasporto;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:52;25;Potere;Türkçe;Yapabilmek;potere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:55;26;Rendere;Türkçe;Hale getirmek;rendere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:23:58;27;Senza;İngilizce;Without;senza;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:01;28;Senza;Türkçe;-Sız/ -siz;senza;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:04;29;Felice;Türkçe;Mutlu;felice;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:10;30;Vivere;Türkçe;Yaşamak;vivere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:16;31;Mezzo di trasporto;İngilizce;Transportation;mezzo di trasporto;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:19;32;Avere;Türkçe;Sahip olmak;avere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:22;33;Prendere;Türkçe;Almak/Binmek;prendere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:25;34;Vita;İngilizce;Life;vita;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:27;35;Fare;İngilizce;To do/ to make;fare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:30;36;Dovere;İngilizce;Must/ to have to;dovere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:32;37;Qualcosa;Türkçe;Bir şey;;False;no_recall;Hatırlayamama / boş cevap;0.0;;1;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:36;38;Volere;İngilizce;To want;volere;True;correct;Doğru;1.0;;2;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:40;39;Volere;Türkçe;İstemek;volere;True;correct;Doğru;1.0;;2;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:43;40;Potere;İngilizce;Can/ to be able to;potere;True;correct;Doğru;1.0;;2;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:47;41;Vorrei;Türkçe;İsterdim / istiyorum;vorrei;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:50;42;Difficile;İngilizce;Difficult/Hard;difficile;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:53;43;Qualcosa;Türkçe;Bir şey;qualcosa;True;correct;Doğru;1.0;;2;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:24:56;44;Facile;İngilizce;Easy;facile;True;correct;Doğru;1.0;;2;False;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:25:00;45;Sapere;Türkçe;Bilmek;sapere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:25:03;46;Parlare;İngilizce;To speak;parlare;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:25:06;47;Dovere;Türkçe;Zorunda olmak;dovere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260727_171553;2026-07-27 17:25:10;48;Sapere;İngilizce;To know;sapere;True;correct;Doğru;1.0;;1;True;27.07.2026_17.15.53_attempts.csv
20260728_104250;2026-07-28 10:42:56;1;Parlare;Türkçe;Konuşmak;parlare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:00;2;Senza;Türkçe;-Sız/ -siz;senza;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:03;3;Vita;Türkçe;Hayat;vita;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:08;4;Vivere;Türkçe;Yaşamak;vivere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:14;5;Diverso;Türkçe;Farklı/Çeşitli;diverso;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:18;6;Fare;İngilizce;To do/ to make;fare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:23;7;Prendere;İngilizce;To take/to get;prendere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:27;8;Difficile;İngilizce;Difficult/Hard;difficile;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:33;9;Potere;İngilizce;Can/ to be able to;potere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:37;10;Vorrei;İngilizce;I’d like;vorrei;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:42;11;Fare;Türkçe;Yapmak;fare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:46;12;Rendere;İngilizce;To make/To render;rendere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:51;13;Sapere;Türkçe;Bilmek;sapere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:43:54;14;Vita;İngilizce;Life;vita;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:05;15;Volere;Türkçe;İstemek;volere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:12;16;Rendere;Türkçe;Hale getirmek;rendere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:17;17;Qualcosa;Türkçe;Bir şey;qualcosa;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:20;18;Andare;İngilizce;To go;andare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:24;19;Vorrei;Türkçe;İsterdim / istiyorum;vorrei;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:28;20;Parlare;İngilizce;To speak;parlare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:32;21;Felice;İngilizce;Happy;felice;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:35;22;Felice;Türkçe;Mutlu;felice;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:43;23;Dovere;İngilizce;Must/ to have to;dovere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:50;24;Difficile;Türkçe;Zor;difficile;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:44:53;25;Cambiare;İngilizce;To change;cambiare;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:45:04;26;Mezzo di trasporto;Türkçe;Ulaşım Aracı;mezzo di trasporto;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
20260728_104250;2026-07-28 10:45:08;27;Prendere;Türkçe;Almak/Binmek;prendere;True;correct;Doğru;1.0;;1;True;28.07.2026_10.42.50_attempts.csv
